OBJECTID,state,managing_agency,state_enabling_act,rights_type,county,township,range,section,aliquot,trust_name,activity,activity_info_2,net_acres,lease_status,LESSEE,gis_acres
129847,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,87,16,SW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.933
129851,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,87,16,SE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.159
130136,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,MORTON,134,80,24,LOT 3,SCHOOL FOR THE DEAF,,,24.199999999999999,,N/A,39.962
134281,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,80,3,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.724
134282,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,80,3,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.723
134306,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,84,22,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,159.054
134394,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,84,27,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,158.473
134396,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,84,27,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,158.691
134399,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,84,26,NW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,159.726
134424,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,131,84,22,S2SW4,COMMON SCHOOLS,,,40.000000000000000,,N/A,79.301
134443,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,17,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,160.21
134459,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,13,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.242
134462,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,81,18,"E2SW4, LOTS 3,4",BANK OFÊNORTHÊDAKOTA,,,77.299999999999997,,N/A,154.938
134463,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,81,18,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.224
134467,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,90,30,"LOTS 8,11,12",BANK OFÊNORTHÊDAKOTA,,,55.770000000000003,,N/A,194.05
134471,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,GRANT,130,89,29,LOT 2,BANK OFÊNORTHÊDAKOTA,,,16.800000000000001,,N/A,41.995
134473,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,GRANT,130,89,29,"NE4NE4, LOTS 1,3",BANK OFÊNORTHÊDAKOTA,,,51.399999999999999,,N/A,107.434
134534,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,81,9,W2NW4,COMMON SCHOOLS,,,40.000000000000000,,N/A,79.246
134558,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,2,"S2NW4, LOTS 3,4",COMMON SCHOOLS,,,79.569999999999993,,N/A,160.544
134569,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,84,5,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.37
134571,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,84,5,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.415
134604,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,ADAMS,130,91,25,"W2SE4, LOTS 2,3,4,5",VETERANS HOME,,,81.930000000000007,,N/A,160.505
134658,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,8,NW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,160.82
134659,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,8,NE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,160.986
134663,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,10,NW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.213
134665,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,GRANT,132,83,8,"LOTS 11,12",COMMON SCHOOLS,,,28.500000000000000,,N/A,59.816
134701,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,GRANT,130,85,8,"N2SE4, LOTS 1,2",BANK OFÊNORTHÊDAKOTA,,,64.799999999999997,,N/A,161.134
134707,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,87,26,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.266
134710,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,84,22,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.994
134712,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,81,24,NW4,BANK OFÊNORTHÊDAKOTA,Oil and gas lease,layer_index: ND-Oil and gas lease activity: Oil and gas lease lease_status: AC lessee: RONALD HETTICH,80.000000000000000,AC,RONALD HETTICH,160.943
134713,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,84,22,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.718
134720,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,24,NW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,161.122
134726,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,19,E2NW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,79.224
134728,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,20,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,158.628
134729,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,85,21,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,158.312
134732,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,21,W2NW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,79.739
134738,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,22,NW4,BANK OFÊNORTHÊDAKOTA,,,7.900000000000000,,N/A,159.041
134739,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,82,22,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.371
134795,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,81,34,E2NE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,80.331
134809,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,19,"E2NW4, LOTS 1,2",COMMON SCHOOLS,Oil and gas lease,layer_index: ND-Oil and gas lease activity: Oil and gas lease lease_status: AC lessee: RONALD HETTICH,158.240000000000009,AC,RONALD HETTICH,161.431
134811,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,19,NE4,COMMON SCHOOLS,Oil and gas lease,layer_index: ND-Oil and gas lease activity: Oil and gas lease lease_status: AC lessee: RONALD HETTICH,160.000000000000000,AC,RONALD HETTICH,162.78
134814,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,20,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.576
134815,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,84,24,SW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,160.05
134816,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,20,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.631
134817,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,89,26,SW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.313
134818,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,21,NW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.731
134819,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,89,26,SE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.743
134820,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,21,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,161.531
134823,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,89,25,SW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,162.345
134825,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,83,20,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.375
134826,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,28,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.198
134827,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,89,25,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,162.103
134828,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,83,20,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.961
134829,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,28,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.09
134834,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,79,19,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,161.768
134835,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,ADAMS,129,91,36,"W2NE4, LOTS 1,2",COMMON SCHOOLS,,,64.709999999999994,,N/A,159.321
134842,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,25,NW4,ND SCHOOL OF SCIENCE,,,80.000000000000000,,N/A,161.276
134859,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,19,"E2NW4, LOTS 1,2",COMMON SCHOOLS,,,153.400000000000006,,N/A,65.085
134861,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,19,"E2NW4, LOTS 1,2",COMMON SCHOOLS,,,153.400000000000006,,N/A,76.347
134872,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,84,14,N2NE4,BANK OFÊNORTHÊDAKOTA,,,40.000000000000000,,N/A,80.361
134875,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,10,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,158.871
134878,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,16,SW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,159.008
134904,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,35,NW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,159.343
134914,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,34,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,161.059
134916,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,35,SW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,158.987
134920,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,35,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,158.656
134942,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,25,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.723
134950,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,81,32,SW4,COMMON SCHOOLS,,,80.000000000000000,,N/A,160.797
134953,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,81,32,SE4,COMMON SCHOOLS,,,80.000000000000000,,N/A,161.463
134956,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,81,33,W2SW4,BANK OFÊNORTHÊDAKOTA,,,40.000000000000000,,N/A,80.614
134961,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,82,2,"S2NW4, LOTS 3,4",COMMON SCHOOLS,,,80.269999999999996,,N/A,159.223
134966,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,82,2,"S2NE4, LOTS 1,2",COMMON SCHOOLS,,,80.430000000000007,,N/A,159.673
134971,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,82,1,"S2NW4, LOTS 3,4",COMMON SCHOOLS,,,80.390000000000001,,N/A,160.036
134974,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,81,5,"S2NW4, LOTS 3,4",BANK OFÊNORTHÊDAKOTA,Oil and gas lease,layer_index: ND-Oil and gas lease activity: Oil and gas lease lease_status: AC lessee: RONALD HETTICH,79.640000000000001,AC,RONALD HETTICH,157.712
134977,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,10,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.44
134978,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,16,SE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,158.043
134980,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,11,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.963
134981,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,88,19,"LOTS 1,2",COMMON SCHOOLS,,,39.450000000000003,,N/A,77.67
134982,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,11,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,161.142
134984,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,80,12,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.551
134992,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,86,14,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,157.838
134993,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,88,20,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,158.13
134995,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,129,83,14,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,159.181
135003,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,30,"E2NW4, LOTS 1,2",COMMON SCHOOLS,,,154.199999999999989,,N/A,69.764
135005,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,30,"E2NW4, LOTS 1,2",COMMON SCHOOLS,,,154.199999999999989,,N/A,79.458
135008,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,30,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,157.461
135009,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,84,25,SE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,161.587
135021,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,80,14,NE4,SCHOOL OF MINES,,,80.000000000000000,,N/A,159.121
135032,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,83,14,SE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,160.331
135049,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,85,9,LOT 13,BANK OFÊNORTHÊDAKOTA,,,11.449999999999999,,N/A,40.196
135050,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,85,9,"SW4SE4, LOTS 11,14",BANK OFÊNORTHÊDAKOTA,,,62.420000000000002,,N/A,40.147
135052,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,85,9,"SW4SE4, LOTS 11,14",BANK OFÊNORTHÊDAKOTA,,,62.420000000000002,,N/A,40.055
135062,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,9,SW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.183
135065,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,9,SE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,159.683
135068,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,10,SW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,160.385
135076,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,90,31,S2NE4,BANK OFÊNORTHÊDAKOTA,,,40.000000000000000,,N/A,79.239
135084,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,30,"E2SW4, LOTS 3,4",BANK OFÊNORTHÊDAKOTA,,,7.890000000000000,,N/A,79.113
135085,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,30,"E2SW4, LOTS 3,4",BANK OFÊNORTHÊDAKOTA,,,7.890000000000000,,N/A,79.893
135088,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,83,29,SW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.601
135091,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,89,36,"LOTS 9,10,14,15",COMMON SCHOOLS,,,124.629999999999995,,N/A,116.065
135097,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,25,NE4,BANK OFÊNORTHÊDAKOTA,,,8.000000000000000,,N/A,161.13
135100,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,79,30,NW4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,157.508
135109,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,86,36,NW4,COMMON SCHOOLS,,,160.000000000000000,,N/A,159.993
135111,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,86,36,NE4,COMMON SCHOOLS,,,160.000000000000000,,N/A,159.669
135125,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,82,19,"E2NW4, LOTS 1,2",BANK OFÊNORTHÊDAKOTA,,,75.989999999999995,,N/A,70.347
135126,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,82,19,"E2NW4, LOTS 1,2",BANK OFÊNORTHÊDAKOTA,,,75.989999999999995,,N/A,80.556
135128,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,82,19,NE4,BANK OFÊNORTHÊDAKOTA,,,80.000000000000000,,N/A,159.694
135136,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,GRANT,130,89,36,"LOTS 4,5,6",COMMON SCHOOLS,,,80.299999999999997,,N/A,85.514
135149,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,132,82,23,N2NE4,COMMON SCHOOLS,,,40.000000000000000,,N/A,80.22
135155,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,19,"E2SW4, LOTS 3,4",COMMON SCHOOLS,,,153.800000000000011,,N/A,67.068
135156,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,80,19,"E2SW4, LOTS 3,4",COMMON SCHOOLS,,,153.800000000000011,,N/A,77.898
135157,ND,Commissioner of University and School Lands,"25 Stat. 676-684, esp. 679-81 (1889)",Subsurface,SIOUX,130,84,25,NW4,BANK OFÊNORTHÊDAKOTA,,,8.000000000000000,,N/A,161.284
